:START_ID,:END_ID,:TYPE
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-pg,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-powl,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-ppih,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-pwr,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-slb,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-strl,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-tnc,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-v,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-vst,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-wcc,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-wpm,PROPOSED_BY
world:regime:inflationary-boom,rel:world-regime-inflationary-boom:CANDIDATE_LINK:world-stock-xom,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-aapl,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-amzn,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-axp,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-blmn,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-brk-b,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-coin,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-dhi,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-eqix,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-ecpg,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-gs,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-iipr,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-jpm,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-len,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-msft,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-pdfs,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-pld,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-pltr,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-prks,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-tsla,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-v,PROPOSED_BY
world:regime:rate-cut-cycle,rel:world-regime-rate-cut-cycle:CANDIDATE_LINK:world-stock-well,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-aapl,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-amzn,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-axp,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-blmn,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-brk-b,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-coin,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-cvx,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-dhi,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-ecpg,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-eqix,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-gs,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-jpm,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-iipr,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-len,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-msft,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-nvda,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-oxy,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-pdfs,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-pld,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-pltr,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-prks,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-slb,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-tsla,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-v,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-well,PROPOSED_BY
world:regime:rate-hike-cycle,rel:world-regime-rate-hike-cycle:CANDIDATE_LINK:world-stock-xom,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-alks,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-abbv,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-achr,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-amsc,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-amzn,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-anro,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-atai,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-brbr,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-blmn,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-brk-b,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-bw,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-cat,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ceg,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-cmnd,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-cmps,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-coin,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-cost,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-dftx,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-brbr,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-dhi,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-dpro,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-drug,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ecpg,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-eh,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-envb,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-etn,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-evtl,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-gev,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-fcx,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ghrs,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-gold,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-gs,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-help,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-hovr,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-hubb,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ixhl,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-jnj,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-joby,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-jpm,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ko,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-len,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ktta,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-lin,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-lly,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-mrk,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-mtz,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-myrg,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-nbix,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-nem,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-neup,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-nktr,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-nrg,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-nrxp,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-nssc,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-numi,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-onds,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-pfe,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-pg,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-powl,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ppih,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-prks,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-pwr,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-qntm,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-rlmd,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-silo,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-stim,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-strl,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-supn,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-tnc,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-tsla,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-ufpt,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-v,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-vst,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-vtgn,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-wcc,PROPOSED_BY
world:regime:recession,rel:world-regime-recession:CANDIDATE_LINK:world-stock-wpm,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-aapl,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-abbv,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-achr,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-alks,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-amsc,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-amzn,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-anro,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-atai,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-blmn,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-brbr,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-bw,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-cat,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-ceg,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-cmnd,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-cmps,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-cost,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-dftx,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-dhi,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-dpro,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-drug,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-eh,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-envb,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-etn,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-evtl,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-gev,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-ghrs,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-help,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-hovr,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-hubb,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-ixhl,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-jnj,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-joby,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-ko,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-ktta,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-len,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-lly,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-mrk,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-msft,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-mtz,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-myrg,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-nbix,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-neup,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-nktr,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-nrg,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-nrxp,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-nssc,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-numi,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-nvda,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-onds,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-pfe,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-pg,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-pltr,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-powl,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-ppih,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-prks,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-pwr,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-qntm,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-rlmd,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-silo,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-stim,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-strl,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-supn,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-tnc,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-ufpt,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-vst,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-vtgn,PROPOSED_BY
world:regime:risk-off,rel:world-regime-risk-off:CANDIDATE_LINK:world-stock-wcc,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-aapl,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-achr,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-amsc,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-amzn,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-blmn,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-bw,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-cat,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-cost,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-dhi,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-eh,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-dpro,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-etn,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-evtl,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-fcx,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-gev,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-gold,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-hovr,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-hubb,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-joby,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-ko,PROPOSED_BY
world:regime:goldilocks,rel:world-regime-goldilocks:CANDIDATE_LINK:world-stock-gev,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-lin,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-msft,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-mtz,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-myrg,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-nem,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-nrg,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-nssc,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-nvda,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-onds,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-pdfs,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-pg,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-powl,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-ppih,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-prks,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-pwr,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-strl,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-tnc,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-tsla,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-vst,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-wcc,PROPOSED_BY
world:regime:risk-on,rel:world-regime-risk-on:CANDIDATE_LINK:world-stock-wpm,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-aapl,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-amzn,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-axp,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-blmn,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-brbr,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-brk-b,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-coin,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-cost,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-cvx,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-dhi,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-ecpg,PROPOSED_BY
world:regime:stagflation,rel:world-regime-stagflation:CANDIDATE_LINK:world-stock-fcx,PROPOSED_BY
