:START_ID,:END_ID,asOfDate,firstSeen,id,lastSeen,method,source,weight,:TYPE
mydata:thesis:grid-scale-battery-storage,world:entity:ira-incentives,2026-06-01,2026-06-01,rel:mydata-thesis-grid-scale-battery-storage:SUPPORTS_THESIS:world-entity-ira-incentives,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:healthcare-sector-basket,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-healthcare-sector-basket:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:housing-supply-correction,world:regime:rate-cut-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-housing-supply-correction:SUPPORTS_THESIS:world-regime-rate-cut-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:humanoid-robotics,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-humanoid-robotics:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:industrials-sector-basket,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-industrials-sector-basket:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:lynch-style-garp-leaders,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-lynch-style-garp-leaders:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:materials-sector-basket,world:regime:stagflation,2026-06-01,2026-06-01,rel:mydata-thesis-materials-sector-basket:SUPPORTS_THESIS:world-regime-stagflation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:nuclear-renaissance-smrs,world:entity:energy-security,2026-06-01,2026-06-01,rel:mydata-thesis-nuclear-renaissance-smrs:SUPPORTS_THESIS:world-entity-energy-security,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:quantum-computing,world:regime:innovation-cycle,2026-06-01,2026-06-01,rel:mydata-thesis-quantum-computing:SUPPORTS_THESIS:world-regime-innovation-cycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:real-estate-sector-basket,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-real-estate-sector-basket:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:semiconductor-sovereignty-chips-act,world:entity:supply-chain-nationalism,2026-06-01,2026-06-01,rel:mydata-thesis-semiconductor-sovereignty-chips-act:SUPPORTS_THESIS:world-entity-supply-chain-nationalism,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:simons-style-quant-momentum-breadth,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-simons-style-quant-momentum-breadth:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:space-domain-awareness,world:regime:geopolitical-escalation,2026-06-01,2026-06-01,rel:mydata-thesis-space-domain-awareness:SUPPORTS_THESIS:world-regime-geopolitical-escalation,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:tech-sector-basket,world:regime:risk-on,2026-06-01,2026-06-01,rel:mydata-thesis-tech-sector-basket:SUPPORTS_THESIS:world-regime-risk-on,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:utilities-sector-basket,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-utilities-sector-basket:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:bioengineered-food-systems,world:regime:supply-chain-reshoring,2026-06-01,2026-06-01,rel:mydata-thesis-bioengineered-food-systems:SUPPORTS_THESIS:world-regime-supply-chain-reshoring,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:dollar-debasement-hard-money,world:regime:risk-off,2026-06-01,2026-06-01,rel:mydata-thesis-dollar-debasement-hard-money:SUPPORTS_THESIS:world-regime-risk-off,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:grid-equipment-bottleneck,world:entity:industrial-policy,2026-06-01,2026-06-01,rel:mydata-thesis-grid-equipment-bottleneck:SUPPORTS_THESIS:world-entity-industrial-policy,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:defense-ai-autonomous-warfare,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-defense-ai-autonomous-warfare:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:spy-qqq-entropy-expansion-monitor,world:regime:high-volatility-regime,2026-06-01,2026-06-01,rel:mydata-thesis-spy-qqq-entropy-expansion-monitor:SUPPORTS_THESIS:world-regime-high-volatility-regime,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:spy-qqq-entropy-expansion-monitor,world:regime:risk-off-regime,2026-06-01,2026-06-01,rel:mydata-thesis-spy-qqq-entropy-expansion-monitor:SUPPORTS_THESIS:world-regime-risk-off-regime,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:spy-qqq-entropy-expansion-monitor,world:regime:risk-on-regime,2026-06-01,2026-06-01,rel:mydata-thesis-spy-qqq-entropy-expansion-monitor:SUPPORTS_THESIS:world-regime-risk-on-regime,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:fiscal-scarcity-rearmament,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-fiscal-scarcity-rearmament:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
mydata:thesis:hypersonic-weapons-advanced-defense,world:entity:defense-budget-supercycle,2026-06-01,2026-06-01,rel:mydata-thesis-hypersonic-weapons-advanced-defense:SUPPORTS_THESIS:world-entity-defense-budget-supercycle,2026-06-01,supporting_regimes,frontmatter,1,SUPPORTS_THESIS
