id,source_id,target_id,type,weight,status,summary,command
rel:candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil:SUMMARIZES_SOURCE:source:20-sectors-consumer-housing-and-small-business-under-one-roof-housing-and-inflation-expectations,candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil,source:20-sectors-consumer-housing-and-small-business-under-one-roof-housing-and-inflation-expectations,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil:SUMMARIZES_SOURCE:source:20-sectors-financials-credit-and-real-estate-jpmorgan-fights-over-millions-of-comic-books-locked,candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil,source:20-sectors-financials-credit-and-real-estate-jpmorgan-fights-over-millions-of-comic-books-locked,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil:SUMMARIZES_SOURCE:source:20-sectors-healthcare-biotech-and-pharma-profiting-from-inflated-hospital-prices-md,candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil,source:20-sectors-healthcare-biotech-and-pharma-profiting-from-inflated-hospital-prices-md,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil:SUMMARIZES_SOURCE:source:20-sectors-healthcare-biotech-and-pharma-the-biotech-empire-of-wuxi-md,candidate:2026-05-25-existing-scenario-connection-policy-legal-friction-hormuz-oil,source:20-sectors-healthcare-biotech-and-pharma-the-biotech-empire-of-wuxi-md,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:10-themes-geopolitics-and-capital-flows-global-market-call-us-iran-deal-would-boost-go-global-in,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:10-themes-geopolitics-and-capital-flows-global-market-call-us-iran-deal-would-boost-go-global-in,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:10-themes-geopolitics-and-capital-flows-kushner-disappoints-mideast-clients-who-spent-millions-s,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:10-themes-geopolitics-and-capital-flows-kushner-disappoints-mideast-clients-who-spent-millions-s,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:10-themes-macro-regime-and-economic-data-economic-week-ahead-may-25-29-md,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:10-themes-macro-regime-and-economic-data-economic-week-ahead-may-25-29-md,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:10-themes-macro-regime-and-economic-data-the-daily-spark-md,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:10-themes-macro-regime-and-economic-data-the-daily-spark-md,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:10-themes-macro-regime-and-economic-data-updated-bond-view-time-to-opportunistically-rotate-cash,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:10-themes-macro-regime-and-economic-data-updated-bond-view-time-to-opportunistically-rotate-cash,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:10-themes-strategy-setups-and-watchpoints-market-mechanics-or-fundamentals-whats-behind-this-ral,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:10-themes-strategy-setups-and-watchpoints-market-mechanics-or-fundamentals-whats-behind-this-ral,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:10-themes-strategy-setups-and-watchpoints-may-18-2026-morning-briefing-md,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:10-themes-strategy-setups-and-watchpoints-may-18-2026-morning-briefing-md,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:20-sectors-consumer-housing-and-small-business-consumer-discretionary-another-concentrated-secto,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:20-sectors-consumer-housing-and-small-business-consumer-discretionary-another-concentrated-secto,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
rel:candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho:SUMMARIZES_SOURCE:source:20-sectors-healthcare-biotech-and-pharma-profiting-from-inflated-hospital-prices-md,candidate:2026-05-25-source-gap-followup-geopolitics-capital-access-hormuz-oil-sho,source:20-sectors-healthcare-biotech-and-pharma-profiting-from-inflated-hospital-prices-md,SUMMARIZES_SOURCE,1,watch,Candidate summarizes this World_Machine inbox source item.,
